id,bert_sentence,t5_sentence,target,label
1418,Direct and interactive effects of narcissism and power on overconfidence,Direct and interactive effects of narcissism and power on overconfidence,funny,1
2088,Photonic microwave filter with negative coefficients based on WDM techniques,Photonic microwave filter with negative coefficients based on WDM techniques,not funny,0
263,"Soapsuds, Space, and Sociability: A Participant Observation of the Laundromat.","Soapsuds, Space, and Sociability: A Participant Observation of the Laundromat.",funny,1
199,The Babymaker : Fertility Fraud and the Fall of Dr. Cecil Jacobson,The Babymaker : Fertility Fraud and the Fall of Dr. Cecil Jacobson,funny,1
1667,"Sexting Leads to ""Risky"" Sex? An Analysis of Sexting Behaviors in a Nonuniversity-Based, Older Adult Population.","Sexting Leads to ""Risky"" Sex? An Analysis of Sexting Behaviors in a Nonuniversity-Based, Older Adult Population.",funny,1
241,Relationships of Toe-length Ratios to Finger-length Ratios Foot Preference and Wearing of Toe Rings,Relationships of Toe-length Ratios to Finger-length Ratios Foot Preference and Wearing of Toe Rings,funny,1
722,The case of the haunted scrotum.,The case of the haunted scrotum.,funny,1
2176,"Epidemiological study of socioeconomic factors and clinical findings in Hodgkin's disease, and reanalysis of previous data regarding chemical exposure.","Epidemiological study of socioeconomic factors and clinical findings in Hodgkin's disease, and reanalysis of previous data regarding chemical exposure.",not funny,0
2553,"Down syndrome in Down House: trisomy 21, GATA1 mutations, and Charles Darwin.","Down syndrome in Down House: trisomy 21, GATA1 mutations, and Charles Darwin.",not funny,0
2326,Quantitative Doppler flowmetry of the portal vein in hepatic allografts: initial results in animal and human subjects,Quantitative Doppler flowmetry of the portal vein in hepatic allografts: initial results in animal and human subjects,not funny,0
1059,Koro: The Psychological Disappearance of the Penis.,Koro: The Psychological Disappearance of the Penis.,funny,1
2141,Hypertension and vascular dynamics in men and women with metabolic syndrome.,Hypertension and vascular dynamics in men and women with metabolic syndrome.,not funny,0
800,Higher Income Is Associated With Less Daily Sadness but not More Daily Happiness,Higher Income Is Associated With Less Daily Sadness but not More Daily Happiness,funny,1
2562,Protagonist: endoscopic surveillance of patients with Barrett's oesophagus.,Protagonist: endoscopic surveillance of patients with Barrett's oesophagus.,not funny,0
1755,"Aquatic nematodes from Ethiopia VIII; Enoplids, with descriptions of Brevitobrilus fesehai n.sp. and B. tsalolikhini n.sp. (Enoplida: Nematoda)","Aquatic nematodes from Ethiopia VIII; Enoplids, with descriptions of Brevitobrilus fesehai n.sp. and B. tsalolikhini n.sp. (Enoplida: Nematoda)",not funny,0
382,A Performer's Guide to Theatrical Elements in Selected Trombone Literature,A Performer's Guide to Theatrical Elements in Selected Trombone Literature,funny,1
2762,Agnosia for accents in primary progressive aphasia,Agnosia for accents in primary progressive aphasia,not funny,0
1975,Efficiently solvable special cases of bottleneck travelling salesman problems,Efficiently solvable special cases of bottleneck travelling salesman problems,not funny,0
1692,"Female orgasm rates are largely independent of other traits: Implications for ""female orgasmic disorder"" and evolutionary theories of orgasm","Female orgasm rates are largely independent of other traits: Implications for ""female orgasmic disorder"" and evolutionary theories of orgasm",funny,1
1037,"Holy PTSD, Batman!: An Analysis of the Psychiatric Symptoms of Bruce Wayne","Holy PTSD, Batman!: An Analysis of the Psychiatric Symptoms of Bruce Wayne",funny,1
1211,Famous faces as icons. The illusion of being an expert in the recognition of famous faces.,Famous faces as icons. The illusion of being an expert in the recognition of famous faces.,funny,1
3042,P300-based acuity estimation in imitated amblyopia,P300-based acuity estimation in imitated amblyopia,not funny,0
3022,Neural correlates of autobiographical memory retrieval in children and adults.,Neural correlates of autobiographical memory retrieval in children and adults.,not funny,0
1495,Patterns of Use of Alcohol Cannabis and Tobacco in a Student Population,Patterns of Use of Alcohol Cannabis and Tobacco in a Student Population,funny,1
2013,PCB Embedded Bondwire Inductors With Discrete Thin-Film Magnetic Core for Power Supply in Package,PCB Embedded Bondwire Inductors With Discrete Thin-Film Magnetic Core for Power Supply in Package,not funny,0
1516,Flotation Materials for Aerial Delivery of Acetaminophen Toxic Baits to Brown Tree Snakes.,Flotation Materials for Aerial Delivery of Acetaminophen Toxic Baits to Brown Tree Snakes.,funny,1
107,Effect of Ale Garlic and Soured Cream on the Appetite of Leeches.,Effect of Ale Garlic and Soured Cream on the Appetite of Leeches.,funny,1
86,Dogs are Sensitive to Small Variations of the Earth's Magnetic Field,Dogs are Sensitive to Small Variations of the Earth's Magnetic Field,funny,1
1227,A Theory of Prostitution.,A Theory of Prostitution.,funny,1
1040,Martial arts: time needed for training.,Martial arts: time needed for training.,funny,1
475,Here comes Santa Claus: what is the evidence?,Here comes Santa Claus: what is the evidence?,funny,1
1196,Frozen: A fat tale of immigration,Frozen: A fat tale of immigration,funny,1
1143,"Treatment of ""Pernicious Anaemia of Pregnancy"" and ""Tropical Anaemia"" with Special Reference to Yeast Extract as a Curative Agent","Treatment of ""Pernicious Anaemia of Pregnancy"" and ""Tropical Anaemia"" with Special Reference to Yeast Extract as a Curative Agent",funny,1
2902,Mapping value based planning and extensively trained choice in the human brain,Mapping value based planning and extensively trained choice in the human brain,not funny,0
2690,"Reply to 'Factors influencing the outcome of polypoidal choroidal vasculopathy following combined treatment with photodynamic therapy and intravitreal ranibizumab""","Reply to 'Factors influencing the outcome of polypoidal choroidal vasculopathy following combined treatment with photodynamic therapy and intravitreal ranibizumab""",not funny,0
432,The young and the clueless,The young and the clueless,funny,1
1527,What Are Burpless Cucumbers?,What Are Burpless Cucumbers?,funny,1
514,Use of Hands and Feet of Two-toed Sloths (Choloepus hoffmanni) during Climbing and Terrestrial Locomotion,Use of Hands and Feet of Two-toed Sloths (Choloepus hoffmanni) during Climbing and Terrestrial Locomotion,funny,1
2491,A prospective non-randomised single-center study comparing laparoscopic and robotic distal pancreatectomy,A prospective non-randomised single-center study comparing laparoscopic and robotic distal pancreatectomy,not funny,0
1352,The Tea Bag Experiment: More Evidence on Incentives in Mail Surveys.,The Tea Bag Experiment: More Evidence on Incentives in Mail Surveys.,funny,1
2064,Experimental analysis of a cyclone tribocharging device for free-fall triboelectric separation of plastic particles,Experimental analysis of a cyclone tribocharging device for free-fall triboelectric separation of plastic particles,not funny,0
634,Keep your fingers crossed!: how superstition improves performance.,Keep your fingers crossed!: how superstition improves performance.,funny,1
3293,Correction: When Less Is More: Non-monotonic Spike Sequence Processing in Neurons,Correction: When Less Is More: Non-monotonic Spike Sequence Processing in Neurons,not funny,0
630,Alphabet Poems: A Brief History,Alphabet Poems: A Brief History,funny,1
1657,"Ultrasonographic Monitoring of Artificially Stimulated Ejaculation in Three Rhinoceros Species (Ceratotherium Simum, Diceros Bicornis, Rhinoceros Unicornus).","Ultrasonographic Monitoring of Artificially Stimulated Ejaculation in Three Rhinoceros Species (Ceratotherium Simum, Diceros Bicornis, Rhinoceros Unicornus).",funny,1
3018,Praxis and language are linked: Evidence from co-lateralization in individuals with atypical language dominance,Praxis and language are linked: Evidence from co-lateralization in individuals with atypical language dominance,not funny,0
1340,Are the Very Happy Too Happy?,Are the Very Happy Too Happy?,funny,1
2195,"Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects""","Response to Letter to the Editor on ""Utility of Endoanal Ultrasonography in Assessment of Primary and Recurrent Anal Fistulas and for Detection of Associated Anal Sphincter Defects""",not funny,0
2510,Phototherapy - Traditional and Nontraditional,Phototherapy - Traditional and Nontraditional,not funny,0
2772,Maintenance and Manipulation in Spatial Working Memory: Dissociations in the Prefrontal Cortex,Maintenance and Manipulation in Spatial Working Memory: Dissociations in the Prefrontal Cortex,not funny,0
346,Awakening Effects of Simulated Sonic Booms and Aircraft Noise on Men and Women.,Awakening Effects of Simulated Sonic Booms and Aircraft Noise on Men and Women.,funny,1
2541,Feasibility of Total Gastrectomy with D2 Lymphadenectomy for Gastric Cancer and Predictive Factors for Its Short- and Long-Term Outcomes,Feasibility of Total Gastrectomy with D2 Lymphadenectomy for Gastric Cancer and Predictive Factors for Its Short- and Long-Term Outcomes,not funny,0
2589,Switching to second-line antiretroviral therapy in resource-limited settings: comparison of programmes with and without viral load monitoring.,Switching to second-line antiretroviral therapy in resource-limited settings: comparison of programmes with and without viral load monitoring.,not funny,0
3173,Systematic perceptual distortion of 3D slant by disconjugate eye movements,Systematic perceptual distortion of 3D slant by disconjugate eye movements,not funny,0
3213,The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,not funny,0
