id,bert_sentence,t5_sentence,target,label
1448,"Quiet eye gaze behavior of expert, and near-expert, baseball plate umpires","Quiet eye gaze behavior of expert, and near-expert, baseball plate umpires",funny,1
2344,"When I kissed him, it got a little bigger.","When I kissed him, it got a little bigger.",funny,1
3301,boyfriend confessed his desire to have sex while I'm on my period,boyfriend confessed his desire to have sex while I'm on my period,not funny,0
1062,Review of Deep Oil Spill Modeling Activity Supported by the Deep Spill JIP and Offshore Operators Committee,Review of Deep Oil Spill Modeling Activity Supported by the Deep Spill JIP and Offshore Operators Committee,funny,1
1640,You got it in my eyes! They were open and now they're all wet!,You got it in my eyes! They were open and now they're all wet!,funny,1
1915,having sex with my boyfriend I went into his shower to freshen up,having sex with my boyfriend I went into his shower to freshen up,not funny,0
3233,Personality development in psychotherapy: a synergetic model of state-trait dynamics,Personality development in psychotherapy: a synergetic model of state-trait dynamics,not funny,0
328,Hermaphroditism: What's not to like?,Hermaphroditism: What's not to like?,funny,1
3900,Do you always have to be so rough?,Do you always have to be so rough?,funny,1
1974,Limits to Impedance Relaying,Limits to Impedance Relaying,not funny,0
3612,checked my bank account that i've been saving money in since I was a kid for college,checked my bank account that i've been saving money in since I was a kid for college,not funny,0
396,"Jeez, how many inches is that?","Jeez, how many inches is that?",funny,1
395,Mark-Release-Recapture Reveals Extensive Movement of Bed Bugs (Cimex lectularius L.) within and between Apartments,Mark-Release-Recapture Reveals Extensive Movement of Bed Bugs (Cimex lectularius L.) within and between Apartments,funny,1
2690,was packing my son's lunch and we ran out of water bottles,was packing my son's lunch and we ran out of water bottles,not funny,0
158,"House, Bed and Bugs","House, Bed and Bugs",funny,1
2124,The Price is Right,The Price is Right,funny,1
1306,Home advantage in retractable-roof baseball stadia,Home advantage in retractable-roof baseball stadia,funny,1
1629,Gender Differences in Receptivity to Sexual Offers.,Gender Differences in Receptivity to Sexual Offers.,funny,1
1679,"saw an elderly man fall in a crosswalk, so I jumped off my bike to help","saw an elderly man fall in a crosswalk, so I jumped off my bike to help",not funny,0
3427,"Get out of my bush you little bastard, i just trimmed","Get out of my bush you little bastard, i just trimmed",funny,1
2409,Get that thing out of your mouth!,Get that thing out of your mouth!,funny,1
3198,Zoster paresis: Asymptomatic MRI lesions far beyond the site of rash and focal weakness,Zoster paresis: Asymptomatic MRI lesions far beyond the site of rash and focal weakness,not funny,0
1686,"Humor ability reveals intelligence, predicts mating success, and is higher in males","Humor ability reveals intelligence, predicts mating success, and is higher in males",funny,1
1929,No evidence for postcopulatory inbreeding avoidance in Drosophila melanogaster.,No evidence for postcopulatory inbreeding avoidance in Drosophila melanogaster.,not funny,0
2503,yes I'll have mine white and twelve inches. I like the extra meat.,yes I'll have mine white and twelve inches. I like the extra meat.,funny,1
2208,Large differences in variability for genes associated with antimalarial drug resistance between samples from Tanzania and Ethiopia,Large differences in variability for genes associated with antimalarial drug resistance between samples from Tanzania and Ethiopia,not funny,0
1386,"The Magnetic Compass of Domestic Chickens, Gallus gallus.","The Magnetic Compass of Domestic Chickens, Gallus gallus.",funny,1
575,Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer,Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer,funny,1
125,"Haha, my hole got super big.","Haha, my hole got super big.",funny,1
2925,Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy,Duration and not strength of activation in temporo-parietal cortex positively correlates with schizotypy,not funny,0
3095,"Ahhh! It's in me! OMG, it's so big! It hurts, get it out!","Ahhh! It's in me! OMG, it's so big! It hurts, get it out!",funny,1
2212,Limited resection for early esophageal cancer?,Limited resection for early esophageal cancer?,not funny,0
755,boss came over to my desk and struck up a casual conversation about movies,boss came over to my desk and struck up a casual conversation about movies,not funny,0
3835,It was a lot easier on my knees.,It was a lot easier on my knees.,funny,1
735,Fart molecule could be the next Viagra,Fart molecule could be the next Viagra,funny,1
3759,"dressed up, went over to my boyfriend and told him he could do anything he wanted","dressed up, went over to my boyfriend and told him he could do anything he wanted",not funny,0
1728,was woken up to my mom playing the piano awfully,was woken up to my mom playing the piano awfully,not funny,0
416,went out to dinner with my brother,went out to dinner with my brother,not funny,0
2616,Evaluation of sunscreens distributed by 2 major US retailers for meeting recommendations by the American Academy of Dermatology.,Evaluation of sunscreens distributed by 2 major US retailers for meeting recommendations by the American Academy of Dermatology.,not funny,0
2160,Clinical outcomes of acute myocarditis in childhood.,Clinical outcomes of acute myocarditis in childhood.,not funny,0
3234,Where words and space collide: The overlapping neural activation of lexical and sublexical reading with voluntary and reflexive spatial attention,Where words and space collide: The overlapping neural activation of lexical and sublexical reading with voluntary and reflexive spatial attention,not funny,0
2233,snuck into my brother's room to scare him,snuck into my brother's room to scare him,not funny,0
2465,I hate it when you have it in your mouth and you just don't want to swallow,I hate it when you have it in your mouth and you just don't want to swallow,funny,1
3675,"Woah, yours is a long one!","Woah, yours is a long one!",funny,1
299,"Damn it Adam, I could actually get some if you didn't keep pulling out so fast!","Damn it Adam, I could actually get some if you didn't keep pulling out so fast!",funny,1
1186,I'm trying but its kind of hard to do with only one hand.,I'm trying but its kind of hard to do with only one hand.,funny,1
822,went to a neon themed party,went to a neon themed party,not funny,0
582,"i love that stuff, squirt it right in my mouth","i love that stuff, squirt it right in my mouth",funny,1
1683,"Go ahead, come in my hole!","Go ahead, come in my hole!",funny,1
2286,Outcome of lupus nephritis in Indian children.,Outcome of lupus nephritis in Indian children.,not funny,0
3316,"Chewing gum moderates multi-task induced shifts in stress, mood, and alertness. A re-examination","Chewing gum moderates multi-task induced shifts in stress, mood, and alertness. A re-examination",not funny,0
3151,was at Target trying on swimsuits,was at Target trying on swimsuits,not funny,0
563,kept finding ants crawling all over my face,kept finding ants crawling all over my face,not funny,0
3213,The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay,not funny,0
271,I'll do it later. I don't want him to come while I'm down there.,I'll do it later. I don't want him to come while I'm down there.,funny,1
1736,Stop talking and put some effort into it!,Stop talking and put some effort into it!,funny,1
1672,Reach the Leech: An Unusual Cause of Hematuria.,Reach the Leech: An Unusual Cause of Hematuria.,funny,1
1908,my graduation party,my graduation party,not funny,0
3156,Meta-analysis of associations between tumor necrosis factor-α polymorphisms and schizophrenia susceptibility,Meta-analysis of associations between tumor necrosis factor-α polymorphisms and schizophrenia susceptibility,not funny,0
1474,saw a couple of beetles doing it,saw a couple of beetles doing it,not funny,0
1085,"This is confusing, and it's taking too long!","This is confusing, and it's taking too long!",funny,1
2716,Individual differences in rCBF correlates of syntactic processing in sentence comprehension: effects of working memory and speed of processing,Individual differences in rCBF correlates of syntactic processing in sentence comprehension: effects of working memory and speed of processing,not funny,0
2775,"Well, his is stiffer but yours is longer","Well, his is stiffer but yours is longer",funny,1
1375,Blood and Tissue Spatter Associated with Chainsaw Dismemberment.,Blood and Tissue Spatter Associated with Chainsaw Dismemberment.,funny,1
2055,Resource Allocation for OFDMA Cognitive Radios Under Channel Uncertainty,Resource Allocation for OFDMA Cognitive Radios Under Channel Uncertainty,not funny,0
2390,Wireless Telemetry and Cystic Fibrosis: Just the pHacts,Wireless Telemetry and Cystic Fibrosis: Just the pHacts,not funny,0
