id,bert_sentence,t5_sentence,target,label
3209,"receiving a lovely massage from my boyfriend, I was lying topless in bed beside him","receiving a lovely massage from my boyfriend, I was lying topless in bed beside him",not funny,0
3524,"It's not how hard you blow, it's all about technique.","It's not how hard you blow, it's all about technique.",funny,1
432,"I hated it, I don't like people in my mouth","I hated it, I don't like people in my mouth",funny,1
1361,"watching The Many Adventures of Winnie-the-Pooh with my 5 year old, I realized why the kangaroo's name is Kanga, and why her son's name is Roo","watching The Many Adventures of Winnie-the-Pooh with my 5 year old, I realized why the kangaroo's name is Kanga, and why her son's name is Roo",not funny,0
2853,You're in good and deep now.,You're in good and deep now.,funny,1
1378,friend of mine was talking about how he'd spent over 30 hours on Call of Duty,friend of mine was talking about how he'd spent over 30 hours on Call of Duty,not funny,0
1591,Hey can I use your Ipad?,Hey can I use your Ipad?,funny,1
1143,"That's okay, We're used to being on our knees.","That's okay, We're used to being on our knees.",funny,1
172,It looks better when its all wet.,It looks better when its all wet.,funny,1
1876,6 year old daughter asked me if the tooth fairy was real,6 year old daughter asked me if the tooth fairy was real,not funny,0
814,"at a family gathering for New Years, my aunt said she needed a flat surface to write on","at a family gathering for New Years, my aunt said she needed a flat surface to write on",not funny,0
3031,"Come on, put your mouth on it! Suck it! Suck it, Kathy!","Come on, put your mouth on it! Suck it! Suck it, Kathy!",funny,1
2266,"girlfriend and I were getting it on, and listening to loud music when she suddenly looked worried and asked if I heard something","girlfriend and I were getting it on, and listening to loud music when she suddenly looked worried and asked if I heard something",not funny,0
948,woke up from a dream about finding a vending machine that gave me free food,woke up from a dream about finding a vending machine that gave me free food,not funny,0
16,found out my little sister was a stripper,found out my little sister was a stripper,not funny,0
2026,was having sex with my girlfriend and accidentally called her Brad (one of my roomates name) when I came.,was having sex with my girlfriend and accidentally called her Brad (one of my roomates name) when I came.,not funny,0
2020,was taking a bath and out of boredom started making sheep noises,was taking a bath and out of boredom started making sheep noises,not funny,0
3838,What if you choke on it?,What if you choke on it?,funny,1
367,"No no, its way to thick and those heads are massive, they'll penetrate too far. You have to pull it out before it does any damage.","No no, its way to thick and those heads are massive, they'll penetrate too far. You have to pull it out before it does any damage.",funny,1
1406,"dude just stick it in this one, it accepts cash","dude just stick it in this one, it accepts cash",funny,1
3936,I thought it would be bigger than that.,I thought it would be bigger than that.,funny,1
3687,six year old told me I have a big nose,six year old told me I have a big nose,not funny,0
2611,football club gave us all jerseys with our last names on them,football club gave us all jerseys with our last names on them,not funny,0
2743,It went right in; you just slipped it right up there!,It went right in; you just slipped it right up there!,funny,1
3344,you have to go in hard and come out wet and breathless. You'll feel good when you're done.,you have to go in hard and come out wet and breathless. You'll feel good when you're done.,funny,1
1848,five year old daughter was watching cartoons on TV,five year old daughter was watching cartoons on TV,not funny,0
3023,I can't stretch it over the thingy!,I can't stretch it over the thingy!,funny,1
3028,"Fine, don't pull out, see if I care!","Fine, don't pull out, see if I care!",funny,1
1935,decided to surprise my boyfriend at his college and when I walked into the dorm he was lying in his bed with another girl,decided to surprise my boyfriend at his college and when I walked into the dorm he was lying in his bed with another girl,not funny,0
3330," you wanna get it right the first time, you don't wanna have to keep putting your cargo in and out and in and out cause something might break"," you wanna get it right the first time, you don't wanna have to keep putting your cargo in and out and in and out cause something might break",funny,1
1624,It's spraying that stuff everywhere and no one's cleaning it up.,It's spraying that stuff everywhere and no one's cleaning it up.,funny,1
3151,was at Target trying on swimsuits,was at Target trying on swimsuits,not funny,0
542,was going to a stoplight party,was going to a stoplight party,not funny,0
2454,your nuts are stuck in my throat,your nuts are stuck in my throat,funny,1
1459,boyfriend confessed that he felt so insecure he submerged my $80 vibrator in water to eliminate the competition,boyfriend confessed that he felt so insecure he submerged my $80 vibrator in water to eliminate the competition,not funny,0
1668,I need another six inches.,I need another six inches.,funny,1
1903,Amanda just let me poke her in the face with that stack of money.,Amanda just let me poke her in the face with that stack of money.,funny,1
552,Try not to get so soft too fast.,Try not to get so soft too fast.,funny,1
362,Get it out! Get it out! It hurts!,Get it out! Get it out! It hurts!,funny,1
549,was feeling really sick when I was with my boyfriend at the park,was feeling really sick when I was with my boyfriend at the park,not funny,0
2883,It's not going to hurt is it? Should I look away?,It's not going to hurt is it? Should I look away?,funny,1
81,ran over a squirrel,ran over a squirrel,not funny,0
1730,yes I don't understand.,yes I don't understand.,funny,1
3705,wife found out my son masturbated and wanted to send him to counseling,wife found out my son masturbated and wanted to send him to counseling,not funny,0
355,"Can we finish this orally, my hand is starting to hurt.","Can we finish this orally, my hand is starting to hurt.",funny,1
2083,"It's okay, you can put two in at once.","It's okay, you can put two in at once.",funny,1
2449,girlfriend of a year broke up with me because I didn't fight some guy that started hitting her right in front of me,girlfriend of a year broke up with me because I didn't fight some guy that started hitting her right in front of me,not funny,0
3629,"I didn't know if I was supposed to chew it, but it just busted all in my mouth! Now it tastes to bad to swallow.","I didn't know if I was supposed to chew it, but it just busted all in my mouth! Now it tastes to bad to swallow.",funny,1
