sentence,label,idx
A Power-Efficient Ultra-Wideband Pulse Generator Based on Multiple PM-IM Conversions,0,2127
Mating and social exposure induces an opioid-dependent conditioned place preference in male but not in female prairie voles (Microtus ochrogaster),0,3241
The sexual transmission rate of HCV among heterosexual couples.,0,2358
Associated illness severity in schizophrenia and diabetes mellitus: A systematic review,0,3359
Analysis of Expired Air of Fasting Male Monks at Mount Athos.,1,812
Relationship Between Tip Nasal Muscles and the Short Upper Lip,0,2500
Here's egg in your eye: a prospective study of blunt ocular trauma resulting from thrown eggs,1,535
Polysynaptic pathways from the vestibular nuclei to the lateral mammillary nucleus of the rat: substrates for vestibular input to head direction cells,0,2818
Speed of Some Wild Mammals,1,480
Postinflammatory mitral and aortic valve prolapse: a clinical and pathological study.,0,2320
Three-dimensional modeling of a direct current operated Hg-Ar lamp,0,2102
Interacting sources of interference during sensorimotor integration processes,0,2757
Spouses with identical residential addresses before marriage: an indicator of pre-marital cohabitation.,1,975
Delay estimation for cortico-peripheral relations,0,3309
A World of Lies.,1,1296
Queasiness: An Informal Look,1,727
The Death of Wolfgang Amadeus Mozart: An Epidemiologic Perspective,1,1541
A rank based social norms model of how people judge their levels of drunkenness whilst intoxicated,1,1422
Ustekinumab demonstrates activity in glucocorticoid-refractory acute GVHD,0,2651
Things that go bump in the night: the parasomnias revisited,1,1359
The role of indocyanine green angiography imaging in further differential diagnosis of patients with nAMD who are morphologically poor responders to ranibizumab in a real-life setting,0,2149
Mark-Release-Recapture Reveals Extensive Movement of Bed Bugs (Cimex lectularius L.) within and between Apartments,1,395
Sampled-Data $H^{2}$ Optimization of Systems With I/O Delays via Analog Loop Shifting,0,2075
Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,0,1935
Safety of performing fiberoptic bronchoscopy in critically ill hypoxemic patients with acute respiratory failure,0,2278
How to survive a nerve-wracking journey,0,3071
Occult hepatitis B infection in blood donors from South East Asia: molecular characterisation and potential mechanisms of occurrence.,0,2440
"The unsuccessful self-treatment of a case of ""writer's block",1,1009
Phylogenetic Diversity of Natural Populations of Ammonia Oxidizers Investigated by Specific PCR Amplification,0,3402
Tree-hugging koalas demonstrate a novel thermoregulatory mechanism for arboreal mammals,1,1229
Effects of intrastriatal cannabinoids on rotational behavior in rats: interactions with the dopaminergic system.,0,3162
Doing What the Mob Do: Priming Effects on Conformity.,1,409
Behavioral Changes in Anolis carolinensis Following Injection with Fluoxetine,1,435
"Biomphalaria spp. (Preston,1910) snails in the municipality of Juiz de Fora, Zona da Mata Mineira mesoregion, state of Minas Gerais, Brazil.",0,2527
Why Beautiful People Are More Intelligent.,1,220
The Evolution of Pizza,1,384
"A Preliminary Report on the Measurements of About 1000 Students at Ann Arbor, Michigan",1,302
The Tie retraction syndrome.,1,273
An Onion Enzyme that Makes the Eyes Water,1,89
Reply: Is the instantaneous wave-free ratio equivalent to fractional flow reserve?,0,2132
Imaging Signatures of Molecular Pathology in Behavioral Variant Frontotemporal Dementia,0,2981
Naughty Words in British Placenames,1,814
[Acute idiopathic blind spot enlargement syndrome associated with choroidal neovascularization].,0,2442
Design and Implementation of a Wireless Sensor Network-Based Remote Water-Level Monitoring System,0,2566
Long-lasting Lipsticks and Latent Prints,1,867
Safety first: the case against oral sodium phosphate.,0,2167
Temporal evolution of event-related desynchronization in acute stroke: A pilot study,0,3066
When endogenous spatial attention improves conscious perception: Effects of alerting and bottom-up activation,0,3158
Soloist evaluations of six Old Italian and six new violins.,1,269
Multiple-Input Multiple-Output OFDM with Index Modulation,0,2026
How to commit a perfect murder,1,482
"NIH peer review reform -- change we need, or lipstick on a pig?",1,1568
"Time-Frequency Analysis of Chanting Sanskrit Divine Sound ""OM"".",1,562
ECTES-Abstracts 2017,0,2454
"Temper, temperature, and temptation: heat-related retaliation in baseball",1,206
Women's fertility across the cycle increases the short-term attractiveness of creative intelligence,1,1683
Effects of Temperature on the Spike Activity of Cortical Neurons in Guinea Pigs,0,2850
Nifty ways to leave your lover: The tactics people use to entice and disguise the process of human mate poaching.,1,1517
Is AFP a new reliable marker of liver regeneration in acute hepatic failure?,0,2328
Sausage Asphyxia,1,1429
The Dead Baby Joke Cycle.,1,1383
Schizophrenia spectrum and related neuropathology,0,2942
Does Pizza Protect Against Cancer?,1,348
"Hyperscanning neuroimaging technique to reveal the ""two-in-one"" system in social interactions",0,2908
Clown Doctors: Shaman Healers of Western medicine.,1,1146
Visually suboptimal bananas: How ripeness affects consumer expectation and perception.,1,659
The Role of Static Pedestrian Groups in Crowded Spaces.,1,591
National Biometry Audit II,0,3204
Microbial Diversity and Putative Opportunistic Pathogens in Dishwasher Biofilm Communities.,1,1648
Degradation of polypropylene in the human eye: A sem-study,0,2135
Effect of stand-replacing fires on Mediterranean plant species in their marginal alpine range,0,1725
Localization of asymmetric brain function in emotion and depression.,0,3385
From Junior to Senior Pinocchio: A Cross-Sectional Lifespan Investigation of Deception,1,90
Oscillatory Correlates of Control over Working Memory Gating and Updating: An EEG Study Using the Reference-back Paradigm,0,2906
Pleasure and pain: the effect of (almost) having an orgasm on genital and nongenital sensitivity.,1,645
I say a little prayer for you: praying for partner increases commitment in romantic relationships.,1,761
The effects of auditory enrichment on gorillas.,1,1051
Transatlantic Transfer of Digitized Antigen Signal by Telephone Link,1,178
Major League Baseball Players' Life Expectancies,1,824
Note on the Head Form of 435 American Soldiers with Special Reference to Flattening in the Occipital Region,1,1235
"Leaf Litter and Invertebrate Colonization: the Role of Macroconsumers in a Subtropical Wetland (Corrientes, Argentina)",0,1894
Treating hypertrophic cardiomyopathy: two views.,0,2391
Essay on Messages Found in Bottles,1,1521
Comparison of vertical and horizontal saccade measures and their relation to gray matter changes in premanifest and manifest Huntington disease,0,2718
Birth weight relates to salt sensitivity of blood pressure in healthy adults.,0,2659
SpeechJammer: A System Utilizing Artificial Speech Disturbance with Delayed Auditory Feedback,1,144
Color Preference in the Insane.,1,786
A 0.9V CMOS 3-5 Ghz broadband flat gain low-noise amplifier for ultra-wide band receivers,0,2051
Characterization of field margins in intensified agro-ecosystems-why narrow margins should matter in terrestrial pesticide risk assessment and management.,0,1865
Fault-Tolerant Techniques for Radiation Environments,0,2112
Prognostic Factors and Survival in Pediatric and Adolescent Liposarcoma,0,2457
The First Case of Homosexual Necrophilia in the Mallard Anas platyrhynchos,1,172
The history of the speckled monster,1,413
Foot orgasm syndrome: a case report in a woman.,1,417
Spectral Analysis of Quantum-Dash Lasers: Effect of Inhomogeneous Broadening of the Active-Gain Region,0,2113
Characteristics of the External Ear,1,1295
The Brain under Self-Control: Modulation of Inhibitory and Monitoring Cortical Networks during Hypnotic Paralysis,0,3132
"Inhibition of Nitric Oxide Synthase Impairs a Distinct Form of Long-Term Memory in the Honeybee, Apis mellifera",0,3010
Monogrammic Determinism?,1,365
PlA polymorphism of platelet glycoprotein IIIa and risk of restenosis after coronary stent placement.,0,2387
On Disturbances of Sensation with Especial Reference to the Pain of Visceral Disease.,1,741
Rollercoaster Asthma: When Positive Emotional Stress Interferes with Dyspnea Perception,1,74
Delineation of the evolution of compositional changes in atheroma,0,2670
Dichoptically cancelled motion,0,2729
"A 4-year-old with a ""pirate face"".",1,1266
Temporal and Spatial Load Management Methods for Cost and Emission Reduction,0,1989
George Washington: He Liked to Count Things,1,1493
"Digit Ratio (2D:4D) Predicts Sporting Success among Female Fencers Independent from Physical, Experience, and Personality Factors",1,1217
"(Z,Z)-6,9-Heneicosadien-11-One, Labile Sex Pheromone of the Whitemarked Tussock Moth, Orgyia leucostigma",0,2607
Unusual neurological complications following tetanus toxoid administration,0,3148
"Design, Modeling, and Control of a Micromachined Nanopositioner With Integrated Electrothermal Actuation and Sensing",0,1999
Asian elephants acquire inaccessible food by blowing.,1,632
"Polymorphisms in the aldehyde dehydrogenase 2 and dopamine β hydroxylase genes are not associated with Alzheimer""s disease",0,3202
Rapid virological response in hepatitis C virus genotype 1 and early ribavirin exposure.,0,2486
Ideal female brow aesthetics,1,1081
"A Passion for Castration: Characterizing Men Who Are Fascinated with Castration, but Have Not Been Castrated.",1,1406
A Lucky Catch: Fishhook Injury of the Tongue,1,633
Trolling in Asynchronous Computer-Mediated Communication: From User Discussions To Academic Definitions.,1,1457
Approximating common solution of variational inequality problems for two monotone mappings in Banach spaces,0,2036
Cable-Capacitance Discharge Time With and Without the Application of Grounding Device,0,2101
Wheat-alien metaphase I pairing of individual wheat genomes and D genome chromosomes in interspecific hybrids between Triticum aestivum L. and Aegilops geniculata Roth,0,1852
Dramatic synergism between MK-801 and clonidine with respect to locomotor stimulatory effect in monoamine-depleted mice,0,3259
Between-year variation in seed weights across altitudes in the high-alpine plant Eritrichium nanum,0,1803
The Therapeutic Touch,1,179
Facial resemblance between women's partners and brothers,1,499
"Molecular Evidence for a Diverse Green Algal Community Growing in the Hair of Sloths and a Specific Association with Trichophilus welckeri (Chlorophyta, Ulvophyceae)",1,485
Representation of Tactile Scenes in the Rodent Barrel Cortex,0,2698
"Left ventricular remodeling in the post-infarction heart: a review of cellular, molecular mechanisms, and therapeutic modalities",0,2205
An antibiotic prescription induces resistance at the individual level more than the group level.,0,2627
Self-image of punk rock and nonpunk rock juvenile delinquents.,1,878
Penile Sufficiency: An Operational Definition.,1,1167
"The Big Five personality traits of professional comedians compared to amateur comedians, comedy writers, and college students",1,1690
