,sentence,label,idx
2071,"two year old daughter did not want to leave the toy store, when I picked her up she started screaming at the top of her lungs, YOU'RE NOT MY DADDY!",0,1731
2072,just pull it out while you're sucking on it.,1,1266
2073,You can suck them and suck them and suck them and they will never get any smaller!,1,3381
2074, It's not big enough. ,1,3743
2075,realized that our generation will be remembered as the kids who liked sparkly vampires,0,1278
2076,alarm went off at 6,0,700
2077,was giving my boyfriend a blowjob (I don't normally do it because I have a fear of getting squirt in the eye),0,3221
2078,parents were taking a tour of my apartment when my bird started making noises,0,3366
2079,took a call,0,3479
2080,oh its bigger than I thought.,1,3212
2081,It was horrible...probably the most disgusting thing I ever put in my mouth! It just kept gushing out.,1,2406
2082,Make sure you lube it up before you drill it in.,1,857
2083,"boyfriend handcuffed me to the bed, naked",0,175
2084,You're in good and deep now.,1,2524
2085,received two cards in the mail for my late husband for his birthday,0,2819
2086,"Well, I don't like the meat, but I like the flavor of the sauce.",1,1862
2087,picked up my 17 years old daughter after a late night movie in down town and got pulled over by a cop,0,28
2088,was on a cruise and fell asleep next to the pool,0,833
2089,"Just tell me if you get too wet, okay?",1,3114
2090,boyfriend thought it would be sexy to throw me against the wall and kiss me like they do in the movies,0,1009
2091,boyfriend and I were having sex,0,1631
2092,It keeps being dried up when I pop open a new one,1,3839
2093,a guy at my work asked if I could fix his computer in his Cubical,0,2752
2094,I wanna blow next!,1,136
2095,was at the beach with my buddy,0,1008
2096,Wow! This tastes much better than it did yesterday!,1,3178
2097,"was in the bathroom at the mall, when a homeless man came in mumbling to himself",0,554
2098,hit that crack and it should go in the hole,1,1329
2099,Will you be wet forever?,1,3094
2100,I love anything with balls.,1,3884
2101,dang this is huge! i can easily fit 3 fingers in here!,1,2694
2102,Is it going to be very long?,1,1013
2103,Eww there's fur in my mouth.,1,1138
2104,"the shower, a dime fell on my foot",0,2057
2105,Ughh I'm tired of putting them in just to pull them out! You do it!,1,2195
2106,...a great penetration!,1,1135
2107,"I had it and my sister wanted it, so gave it to her and she rode it for a while.",1,1555
2108,was having the most wonderful bath,0,3493
2109,"I got down on one knee, and was in the middle of saying Will you marry me?, she answered a text message",0,3847
2110,best 4 inches ever,1,3023
2111,was riding my bike on the side of the road because there was no sidewalk,0,1090
2112,was in a public restroom with my 4 year old daughter,0,1144
2113,my hands are busy just put it in my mouth.,1,941
2114,Don't blow but finger them.,1,1269
2115,I was gonna blow that!,1,2476
2116,Take it out and start working on it.,1,2976
2117,"oh, man! I have never been so wet and sore in my whole life",1,2125
2118,bit my boyfriend's neck,0,3053
2119,have a look in the crack and see if you can see anything white,1,646
2120,was driving on the motorway when a cop car made me stop,0,2997
2121," dont push it too hard, it'll bleed.",1,3820
2122,"oh i loved it, i could ride that thing all day long",1,2071
2123,"boyfriend called me and I told him about the AnimeCon I'm attending, and that I wanted to go as Sailor Mars, he told me he had no idea what that was",0,259
2124,spent two hours making a cake that I'd promised my class for weeks,0,2487
2125,Are you pushing it in far enough? That might be why it's not turned on.,1,2272
2126,"You want to go in there, don't you big boy?",1,3091
2127,was my boyfriends birthday and I saw he was logged in on ooVoo,0,593
2128,Make sure it's in all the way,1,1873
2129,"No thanks, the little ones don't last long. I prefer the bigger thicker ones.",1,1382
2130,"It's pretty big, so you better get it in to me.",1,1116
2131,Sadness... even thought it's hard you need suck it up and swallow it.,1,1592
2132,What if you choke on it?,1,2537
2133,"Be careful! Don't stick the whole thing in your mouth, it's too big and you'll choke!",1,2717
2134,Ya i whacked those balls so hard!,1,1195
2135,friends and I were drinking boba,0,2698
2136,"sent everyone a text on my phone book saying, Happy Star Wars Day!!! May the Fourth be with you!! I forgot to uncheck my exgirlfriend's number",0,2212
2137,Does it have be just one partner or can it be a three-way?,1,1465
2138,I hate it when you miss your bus by 30 seconds.,1,705
2139,I'm better on bottom.,1,2983
2140,"Aww, I just needed two more inches.",1,2378
2141,Ugh! His head just won't fit! It's too big!,1,2030
2142,I shouldn't yell or it might come in my mouth.,1,2484
2143,It's shorter than I remember!,1,2301
2144,You know how that thing pops up? It was very little.,1,1901
2145,"driving home, I was so lonely I turned on my GPS, even though I knew the way, so it would feel like I had someone to talk to",0,3399
2146,Do I suck it or just put it all into my mouth?,1,802
2147,mom told my boyfriend all about how she had to be a parent volunteer when I was in kindergarten,0,2429
2148,"I'm Coming, I'm Coming. It just takes soooo long for me to get there.",1,788
2149,You'll Be There,1,1597
2150,I like to put the whole thing in my mouth at once,1,1211
2151,boyfriend who likes to get high was driving me insisting he wasn't currently high,0,208
2152,had to go to the bathroom,0,1130
2153,Don't suck too hard or it will shoot down your throat.,1,1043
2154,came out to my mom,0,881
2155,I hate it when balls come near me.,1,529
2156,lock-in,1,2027
2157,"That's okay, We're used to being on our knees.",1,2527
2158,"That's quite big, it might not fit. Oh shove it in anyway!",1,3124
2159,Long strokes are more efficient. You can finish in half the time. Short strokes tire you out faster.,1,855
2160,"it might be in there, but it's so small I don't feel it.",1,2929
2161,Its harder to keep in when its thin. It just keeps falling out.,1,3378
2162,"What the fuck! Don't you know how to aim, you got me right in the eye!!",1,847
2163,girlfriend told me on facebook to stop calling/texting her because she lost her phone,0,3796
2164,I like the big ones,1,2281
2165,So what do you want your phone to be able to do?,1,722
2166,"was eating with my boyfriend and his family at a high-end restaurant when, suddenly, I screamed, thinking a dog had just bitten my leg",0,729
2167,"was getting sick of listening to the guy in the next room over getting nasty with some girl, so I called my girlfriend to see if she wanted to go get some food",0,2002
2168,friend told the cute waiter it was my birthday,0,3802
2169,boyfriend and I were laying naked in my bed making out,0,2683
2170,boyfriend and I decided to have sex at his house,0,306
2171,phone died,0,3000
2172,boyfriend called me to break up with me,0,181
2173,"Ew, I just did all of that work, and now I have white stuff all over my hands!",1,3005
2174,"It tasted good, but it had a bad after taste.",1,1279
2175,started a fight at a lesbian bar and lost,0,3814
2176,was ringing up a lady and her daughter at the shoe store I work at,0,3324
2177,"Wow, it's really short but it seems like you get so much power into in.",1,1283
2178,"just grab one and put it in your mouth, but be careful, it'll drip.",1,3914
2179,"Here, I'll just put it in quick and fast.",1,3230
2180,Just stick it in there already!,1,1891
2181,boyfriend and I were on the phone,0,3463
2182,cut my finger open with a spoon,0,888
2183,confessed to my best friend that I love him and always have,0,3874
2184,mom was really mad at me and I was driving her to the grocery store,0,2338
2185,girlfriend and I were playfully arguing about who loved the other more,0,1082
2186,discovered that my son has an allergy to cats,0,2120
2187,You are not permitted to do that.,1,3411
2188,saw that Pixar had put out a teaser trailer for Toy Story 3,0,1287
2189,my mother got remarried,0,1206
2190,My hand's getting kinda tired. Does anyone else wanna beat this?,1,2575
2191,"Get out of my bush you little bastard, i just trimmed",1,18
2192,just put all three in your mouth!,1,3524
2193,was getting it on with my boyfriend,0,354
2194,decided to change my boyfriend's background on his phone,0,2342
2195,"parents, who are out of town but driving back tomorrow, called to see how I was doing",0,3560
2196,Nolan! You got it all over my face!,1,2225
2197,"had organised to go for an all day fishing trip, but had forgotten to book a day off",0,1971
2198,"It was long, hot, and sweaty.",1,2333
2199,and my friend decided to spy on my crush,0,3704
2200,"You have to pull it out, shake it a little, give it a minute then stick it in really fast.",1,1649
2201,"My fingers are too small, my hands cramp up! It's just too hard!",1,385
2202,"Every time I squeeze it, it squirts me in the face!",1,1115
2203,really into me.,1,323
2204,sprained my wrist playing Guitar Hero,0,1309
2205,was in line in the grocery store with my 3 year old son,0,2397
2206,It was coming at my face!,1,2024
2207,wanted revenge on the rabbit who ate my garden's plants,0,3138
2208,The Price is Right,1,1100
2209,wife was complaining she always has to put up the Christmas tree,0,2313
2210,received a phonecall from my son's school,0,2146
2211,"You just get a little in your mouth, and be sure to blow really hard.",1,183
2212,It's too hard to eat off of them,1,94
2213,wore my kilt to the university I attend.,0,2870
2214,made a bowl of spaghetti for me and my girlfriend,0,1734
2215,they should put rubbers on those things,1,1248
