,sentence,label,idx
2148,"a physics teacher, I was testing a class to see how high a sound frequency they could hear",0,2036
2149,friend told me that semen was inflammable,0,1186
2150,discovered an enormous hairy spider sitting in the bathtub,0,2329
2151,girlfriend was sick so I took her 5 year old daughter out to eat,0,1174
2152,I blew another huge one!,1,1674
2153,phone died,0,3000
2154,was woken up by my own fart,0,1221
2155,"showering, my 3 year old son comes to the bathroom and puts on all my makeup",0,2073
2156,"Wow, you got me all wet and sticky.",1,736
2157,"Bro, your jeeps pretty filthy",1,349
2158,WRONG HOLE!,1,2595
2159,Do you want to come and taste my sauce,1,311
2160,Simpson! You've been waving your nuts in my face for too long!,1,831
2161,was at a bar,0,1743
2162,just stick it in and enjoy it!,1,1943
2163,Stick it in your mouth and blow quickly.,1,3612
2164,little girl standing next to me on the train suddenly hugged me,0,424
2165,"Oops, sorry, I swallowed",1,1518
2166,"Wait we didn't do it right, there was supposed to be a big explosion at the end!",1,3072
2167,"walked to school in -5 degree weather, snow up to ankles, for an exam",0,40
2168,"God, how many times do I have to blow this thing to make it turn on!?",1,1723
2169,"left a party after drinking, and was soon pulled over",0,3664
2170,went to my school to take my yearbook picture,0,2747
2171,took my brother and nieces to the zoo,0,2779
2172,You jerk him 'til he comes.,1,1959
2173,boyfriend and parents went out to dinner,0,21
2174,It was so hard my lips were swollen.,1,1509
2175,"Arby's, there were two cute guys behind me in line",0,565
2176,proposed to my girlfriend in the food court at the mall,0,16
2177,boyfriend and I were having sex,0,1631
2178,I wanted cherry,1,3298
2179,"Well, we're not going to just shove something in, jerk it around, and then pull it out again",1,2130
2180,You can't dance beneath me when there's monster between my legs.,1,1760
2181,went to get a pedicure for the first time,0,819
2182,six year old told me I have a big nose,0,2541
2183,cut my finger open with a spoon,0,888
2184,Wanna taste my Fazoozle?,1,86
2185,mom made me clean,0,2859
2186,called my boyfriend crying to tell him I had the most terrible day,0,1145
2187,"dad woke me up at 6 told me to take a shower and drove me to school only to say just kidding, happy snowday!",0,2569
2188,"soccer practice, I was walking to the car with my dad",0,3240
2189,"Sorry guys, it usually takes me a few holes to get warmed up.",1,15
2190,"This bush smells so good, I just want to keep my face in it all day.",1,3460
2191,Everytime I take it out this stuff gets all over my mouth,1,2781
2192,was walking with and hugging my girlfriend at the same time,0,3736
2193,"working the register, a well dressed man around 6'3 came in and placed an order",0,2897
2194,dang this is huge! i can easily fit 3 fingers in here!,1,2694
2195,"God, its just so big. And it bulges out there!",1,3737
2196,friends and I spent hours on the Disney website playing in Pixie Hollow,0,139
2197,saw my ex-girlfriend across the street,0,3249
2198,"gosh, your making me so wet",1,1054
2199,"Just sit on it, pull it and it should release.",1,3216
2200,"Dad, it's not going in",1,3055
2201,"taking a shower, I saw shadows moving across the curtains",0,1564
2202,"It only takes the skinny ones too, every time I try putting a bigger one in that tiny hole, the entire thing gets jammed!",1,1310
2203,W'hen the balls hit you its probably going to hurt since it's your first time,1,1117
2204,"Oh yeah, I love some meat in the morning.",1,2850
2205,"Go ahead, come in my hole!",1,2186
2206,Find the hole with the tip and put it in. If you miss you will hear a sound. Push hard and keep it straight. Take your time so you don't mess up.,1,3816
2207,decided to play a joke on my boyfriend and planned to pretend that I found a thong in his gym bag,0,376
2208,got an email from my professor with my grade for a paper,0,784
2209,had my first kiss standing in front of my front door,0,1669
2210,met my boyfriend's whole family,0,655
2211,It's too big for my mouth.,1,571
2212,Damn I forgot to put the laundry detergent in.,1,2950
2213,"My backdoor is not working, you'll have to use the front door.",1,2906
2214,called Tech Support because the computer program wouldn't let me open files for my online classes,0,1991
2215,Just stick it in so you can come already!,1,2679
2216,Why is everyone going so deep today,1,543
2217,"It's pretty big, so you better get it in to me.",1,1116
2218,"I thought I could swallow it all, but I was wrong.",1,3759
2219,was sitting in the living room with my parents when my dad asked my mom if she knew where he could find some double a batteries,0,2154
2220,brought my lunch to work in the only box I had lying around my apartment - a small one from FedEx,0,686
2221,"was walking out of class when I saw a girl enthusiastically run to her boyfriend, jump on him, and smother him with kisses",0,457
2222,"masturbating in the shower, I heard my phone go off outside the bathroom",0,13
2223,Adam stop spraying my face! You're making me all wet!,1,3471
2224,I was barely doing it for 10 minutes and I was dripping wet!,1,327
2225,I had to suck really hard to get it up then it went straight to the back of my throat!,1,1018
2226,I've never seen anything so short in my life!,1,1802
2227,was in the car hooking up with my boyfriend,0,2907
2228,It's sooo cute when you nibble it softly like that!,1,959
2229,boyfriend got mugged,0,3922
2230,"I can't do it, it hurts!",1,2467
2231,"was watching this TV show where a man was describing how much he loved this woman, how he made every opportunity to see her, and how he loved her in a way nobody else could",0,3896
2232,was riding my bike and stopped at a street light,0,1599
2233,was eating ice cream and I noticed some on my jeans so I wiped it off with my finger and licked it,0,1892
2234,It's not working.,1,1057
2235,"was showing my new iPhone case to my friends, saying how it was scratchproof, shockproof, and waterproof",0,336
2236,I shouldn't yell or it might come in my mouth.,1,2484
2237,asked my boyfriend to try and man up and act a bit tougher,0,2354
2238,"found out that whilst I was asleep last night, my boyfriend was playing on his XBox",0,2437
2239,went for a jog,0,3051
2240,"Yeah, he was trying to get all deep with me, and he just kept plugging away at but it wasn't working.",1,1647
2241,I will beat you with this book!,1,935
2242,"was eating at a restaurant with my boyfriend, he is 6'2 and i am 4'11",0,3706
2243,"No! You must stick it in, and make sure it's moist!",1,1189
2244,accidentally walked in on my roommate while she was changing clothes,0,3715
2245,picked up my 17 years old daughter after a late night movie in down town and got pulled over by a cop,0,28
2246,was pushing my 4 year old on the swing,0,2994
2247,found a box of birthday candles sitting on the coffee table,0,3214
2248,doctor told me that I have Vasovagal Syncope: I pass out every time I get aroused,0,1453
2249,parents hosted a party at our house,0,245
2250,"Wow, if it was that wet, I'd just keep going back and forth, back and forth, back and forth. That would be fun.",1,1941
2251,said to my wife that I wished I had met her 20 years ago,0,3407
2252,"High five, you made it in!",1,1992
2253,was on a first date with a girl at the movies,0,3375
2254,"was my wedding day, and while I was standing next to my husband in front of all of our guests, I was rocking on my heels because I was nervous",0,1027
2255,parents were out so I invited my girlfriend over,0,1924
2256,"boyfriend of over a year looked at me and said, Sometimes I just want to hit you",0,1754
2257,I've never done one this big before!,1,1154
2258,"am currently grounded for three weeks, have no car, cell phone, or television privileges, and am not allowed to spend more than 10 minutes on the computer a day",0,2584
2259,"the shower, a dime fell on my foot",0,2057
2260,Wow! That one was hard to blow.,1,1175
2261,No.,1,438
2262,"waiting to get home to go to the bathroom, my six year old neighbor popped out and literally scared the shit out of me",0,3929
2263,my grandmother's funeral and we had to sing,0,2660
2264,very good platonic friend of mine said he had a question to ask me,0,363
2265,I like how the balls feel in my hand.,1,1673
2266,"class, I asked my teacher for a rubber",0,515
2267,reached a new low and embarrased my entire family,0,920
2268,you've got to make sure you shove that all the way in for it to engage.,1,3296
2269,"driving to the store, an idiot driver found it to be okay to drive ridiculously fast in below freezing temperatures on the ice and snow",0,1627
2270,grandmother gave me a huge speech on being abstinent until marriage,0,3340
2271,"sitting on the bus a stranger sat next to me, farted, put his hand under his butt to smell what it was like, and then sniffed it throughout the whole ride while glancing at me",0,625
2272,found out that you can get arrested for holding up a 'free hugs' sign,0,1671
2273,boss forgot her meeting with an official from the military base and called to ask me to handle it,0,776
2274,son told his teacher that she has a nice rack,0,2479
2275,What happens if I do this?,1,1437
2276,This is great. It's one quick gulp then you're ready for another.,1,829
2277,There's no way I can vault over that!,1,2360
2278,It keeps being dried up when I pop open a new one,1,3839
2279,was eating a hamburger on the street when a pigeon came down to take a bite,0,3644
2280,I HATE it! He just came out of nowhere!,1,3946
2281,friend was pulled over and told to get out of the car,0,937
2282,I still have the taste of nuts in my mouth!,1,202
2283,"He put that thing in my face, and I can still taste it in my mouth!",1,798
2284,"Wait could you do that once more, real slow so I can watch.",1,1201
2285,do you know how much it sucks to wake up to a vibrator every day?!,1,3748
