text,label,id
"Vice ruleth when gold reigneth.
",0,25947
"Two words you may never have to use at Yale: 'Interlibrary Loan'.
",1,14258
"RESEARCH ALERT - Yodogawa Steel rated.
",0,17658
"I've used up all my sick days, so I'm calling in dead.
",1,12855
"The easiest way to get rich is to start your own religion. - L. Ron Hubbard.
",1,6474
"Santa is very jolly because he knows where all the bad girls live.
",1,4114
"S.Korea's Kim orders 12 pct rise in defence budget.
",0,23751
"Would you give your right arm to be ambidextrous?
",1,15286
"If you are already in a hole, there is no use to continue digging.
",1,6601
"No man can like all, or be liked by all.
",0,20146
"Brazil shares end off on lack of news, trade weak.
",0,26245
"You thought ""We Gotta Get Outta This Place"" was the new national anthem.
",1,11812
"If a book about failure doesn't sell, is it a success?
",1,5338
"SLOVAK FINMIN DENIES MULLING CAR DUTY BEFORE '97. [CORRECTED 15:50 gmt]
",0,19577
"Anyone is welcome to use my lawnmower. As long as it doesn't leave my yard.
",1,2472
"If an orange is orange, why isn't a lime called a green or a lemon called a yellow?
",1,4740
"Elsewhere, as Wallace recorded, they dig their pits in the hot sand.
",0,22567
"Shouldn't you have a license for being that ugly?
",1,3780
"Israeli minister targets illegal foreign workers.
",0,30896
"Brazil TBC cut to 1.88 pct in September - paper.
",0,27747
"A huckster who cannot pass off mouse-turd for pepper, has not learned his trade.
",0,22858
"Windows 95: The first program, having its best-before-date include in its name.
",1,13757
"Other pupils with special educational needs will not have statements.
",0,24317
"The non-subsistence sector of the economy needed cattle for transportation and food.
",0,26959
"Do you have trouble making up your mind? Well, yes or no?
",1,3512
"Let fear belong to the enemy and victory will be ours!
",1,841
"Emily smiled at the surprised look on Hari's face.
",0,26754
"We always knew you weren't, said Bobbie.
",0,21179
"Simon says stand. Simon says sit. Format your HD! HA! Gotcha!
",1,2767
"What a pity, when Christopher Colombus discovered America, that he ever mentioned it.
",1,6499
"By 1792 he was lighting his Redruth house with gas.
",0,31420
"A daily guest is a great thief in the kitchen.
",0,30157
"Late to bed. Early to rise. Fish all day. Make up lies.
",1,4486
"You should emulate your heros, but don't carry it too far. Especially if they are dead.
",1,14127
"Things which must be shipped together as a set, aren't.
",1,11649
"A hungry wolf is not at rest.
",0,22335
"My bet is Peachcake'll be pleased as punch.
",0,31903
"It is easier to write an incorrect program than understand a correct one.
",1,4142
"Thank you for calling the CSU Automated Hearing Test Line. Prepare for Test.
",1,635
"All human activity seems so petty.
",0,23939
"The trouble with cars is that you can't drive a bargain.
",1,7542
"Work normally for a while. Suddenly look amazingly startled by something on the screen and crawl underneath the desk.
",1,2164
"Friends may come and friends may go, but enemies accumulate.
",1,2162
"Crows do not peck out crow's eyes.
",0,31476
"An authority knows lots of things you don't care about.
",1,4962
"Marathon drops US posted crude 50 cts/bbl.
",0,28617
"Earth: A solid substance much desired by the seasick.
",1,14637
"Do you have to go to school to learn how to act this badly?
",1,7101
"The man who smiles when things go wrong has thought of someone to blame it on.
",1,12856
"A pipe gives a wise man time to think and a fool something to put in his mouth.
",1,7281
"COBOL programmers understand why women hate periods.
",1,6142
"And people keep on buying it.
",0,18832
"Jake screamed and started walking back to the locker rooms. He was pissed.
",1,13632
"FEATURE - Fertile Ukraine faces drought of cash and rain.
",0,21397
"There will be significant regional variations.
",0,25789
"U.S. mortgage-backeds continue to slip on Monday.
",0,23113
"A truth-telling woman has few friends.
",0,31917
"Did you hear about the cannibal who passed his brother in the woods one day?
",1,15013
"SOCCER-DUTCH FIRST DIVISION RESULTS/TABLE.
",0,29068
"WELLHUNG: Watch the barbecue spots, some of them are still wet.
",1,8335
"Major revisions were also found to be necessary halfway through the programme.
",0,31805
"How can you tell which kid on a playground is the child of a trombonist?
",1,5480
"How do you get the deer to cross at the deer crossing signs?
",1,11680
"When the cat sleeps, the mice play.
",0,29501
"If you give 100%, God will make up the difference!
",1,4902
"Try not to become a man of success but rather try to become a man of value.
",1,11668
"Trucks that overturn on the highway are alway filled with something sticky.
",1,9011
"If the code and the comments disagree, both are probably wrong.
",1,13811
"It was also rough and noisy and unmannerly.
",0,24760
"Do not attempt to traverse a chasm in two leaps.
",1,8832
"I live on a one-way dead-end street. Makes sense ?
",1,2465
"Free Jokes At Jokes For Free - Funny jokes, photos and cartoons of all kinds.
",1,444
"Where you tell your secret you surrender your freedom.
",0,24858
"The same appears to apply to the strategies of individuals involved in reciprocal collaboration.
",0,27582
"The cost of feathers is higher, that makes down up.
",1,1687
"This time, the lights went up on the slipper-fight.
",0,31281
"I think - therefore I don't listen to Dan Rather.
",1,8650
"He that hath many irons in the fire, some of them will cool.
",0,18736
"Bangladesh carpet maker wants to expand globally.
",0,30771
"If a cop smells beer on your breath, you are going to get a breathalyzer.
",1,8783
"A ""sucking chest wound"" is nature's way of telling you to slow down.
",1,7803
"A seminar on time travel will be held in two weeks ago.
",1,10708
"Reality is a big, nasty, vicious dragon, but I don't believe in dragons.
",1,6713
"Better an open enemy than a false friend.
",0,16951
"Do subliminal(send)messages (me)really(money) work?
",1,1809
"One funeral makes many.
",0,18726
"But there was nothing jarring in Michael Irwin's English version.
",0,20086
"A fool may chance to put something into a wise man's head.
",0,25441
"If assholes could fly, this place would be a f@#airport""!
",1,9513
"Carlsbro Sherwood 90, acoustic combo, 150, Marshall practice amp, 45.
",0,20379
"INDIA - Ceat quotes on government securities-Aug 23.
",0,25540
"Even a worm will turn.
",0,27917
"A professional is one who does a good job even when he doesn't feel like it.
",1,1011
"You can't bind a cloud even with copper chains.
",0,16323
"Growing old is inevitable. Growing up is optional.
",1,8201
"There's a fifty per cent chance of anything. Either it will happen or it won't.
",1,8753
"Quotations are for people who are not saying things worth quoting.
",1,10493
"Amnesia used to be my favorite word, but then I forgot it.
",1,3550
"RTRS-Research seen key to Australia sugar growth.
",0,23613
"WorkingFolks-OfficeHumor-6Pages!
",1,8569
"Never tell a lie unless it is absolutely convenient.
",1,14927
"The engine falls out of the car the day after the warranty expires.
",1,7356
"I think that I think, therefore I think that I am.
",1,13765
"Though you seat the frog on a golden stool, he'll soon jump off again into the pool.
",0,23214
"I'll shall be there Friday, Pauline, I, I can't make it Thursday.
",0,18812
"Nothing is more beautiful than one snowflake. Unfortunately, they seldom come that way.
",1,1006
"PRESALE - Peekskill City School District, N.Y..
",0,26172
"But we are still left with the problem of testing.
",0,18627
"Usage: None known. Possibly good methane source.
",1,2814
"Taiwan-China rivalry sizzles as HK handover looms.
",0,27777
"You can have too much of a good thing.
",0,22363
"The bitter cup we strive to remove from us holds the medicine we are most in need of.
",0,17540
"Dragonslayer needed. Immediate position available.
",1,11718
"Happiness invites envy.
",0,24303
"You jump to the next number, or even a few ahead.
",1,4685
"Hasten leisurely.
",0,16750
"You lack even the dim flicker of sentience needed to qualify as a imbecile.
",1,6033
"The hardest thing about time travel is the grammar.
",1,11598
"There is not as much gravity on the moon because it is further away from Earth.
",1,6475
"When house and land are gone and spent, then learning is most excellent.
",0,26394
"Hurricane Edouard not immediate business threat.
",0,22109
"HE gave away the other two boxes as presents.
",0,31007
"Not one shred of evidence exists in favor of the idea that life is serious.
",1,12361
"What's the last thing that goes through a cat's mind as its hit by a truck at 100kph?
",1,12035
"You will be called into work on your day off when your family has planned a party at the lake.
",1,6079
"If a program actually fits in memory and has enough disk space, it is guaranteed to crash.
",1,11036
"When the sun shines on thee, thou needest not care for the moon.
",0,23576
"If you don't go to other men's funerals they won't go to yours.
",1,253
"Fort Dearborn Income Q3 June 30 net up.
",0,31196
"You've worked in the last few years with Prince.
",0,17203
"If you melt dry ice in a pool and go swimming, will you get wet?
",1,7936
"Solitude is the nurse of wisdom.
",0,19009
"Three...one to mix the batter and two to squeeze the rabbit.
",1,1624
"German child abuse trial shows legal nightmares.
",0,31343
"RESEARCH - Robeco upgrades Nedlloyd to Buy.
",0,21620
"Too little, too late.
",0,24794
"Mao lookalikes also dominate the cinema.
",0,25121
"When you're in it up to your ears, keep your mouth shut.
",1,10576
"What are you doing? shouted Philip.
",0,18774
"Bev Tyme Inc Q2 full results.
",0,26679
"This year it is anticipated that more requests than every will be made.
",0,23860
"Bakers trade bread recipes on a knead-to-know basis.
",1,5287
"IRS: Weve got what it takes to take what youve got.
",1,5922
"The first defendant is the principal beneficiary under the 18 April document.
",0,22852
"QUALITY ASSURANCE INSPECTORS ignore the elephants and look for mistakes the other hunters made when they were packing the jeep.
",1,8709
"AKTIA REVISES H1 PROFIT, SEES GOOD 1996 TREND.
",0,25384
"I don't care to belong to a club that accepts people like me as members.
",1,9560
"If anything stay, let work stay.
",0,23219
"The results of your IQ test are back. They're negative.
",1,4943
"Singapore bunkers price hike spooks buyers.
",0,25562
"Taco Bell Laboratories: where UNIX programmers eat out.
",1,1453
"ATHLETICS-MULTI-DISCIPLINE WILDERNESS RACE BEGINS.
",0,30610
"What would you call it when an Italian has one arm shorter than the other?
",1,1444
"You almost enjoy hearing about other people's operations.
",1,8450
"Nigeria Airways give Bombay route to local carrier.
",0,17458
"Once burned by milk you will blow on cold water.
",0,30480
"Hyperbolus was a failure but not a fool.
",0,28255
"Death is never at a loss for occasions.
",0,30164
"The committees, which he saw as aspiring to mediocrity, had betrayed him.
",0,16585
"If at first you don't succeed, call it version 1.0.
",1,6902
